id_processo,status,area,assunto,vara,data_hora,controle,incidente,processo_principal,recebido_em,processo,cdp,digital,classe,distribuicao,juiz,local_fisico,execucao_de_sentenca,erro,valor_da_acao,outros_numeros,dados_da_precatoria,outros_assuntos,apensado_ao,acao_incidental,cdas,entranhado_ao
1007650-94.2018.8.26.0020,Extinto,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,18/11/2019 as 12:22 - Livre,2019/001199,NA,NA,NA,1007650-94.2018.8.26.0020 Extinto,NA,TRUE,Dissolucao Parcial de Sociedade,18/11/2019 as 12:22 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 10.000,00",NA,NA,Apuracao de haveres,NA,NA,NA,NA
1007679-74.2018.8.26.0011,,Civel,Indenizacao por Dano Material,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,11/10/2019 as 18:33 - Livre,2019/001107,NA,NA,NA,1007679-74.2018.8.26.0011,NA,TRUE,Procedimento Comum Civel,11/10/2019 as 18:33 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 100.000,00",NA,NA,Indenizacao por Dano Moral,NA,NA,NA,NA
1007683-71.2017.8.26.0068,Extinto | (Tramitacao prioritaria),Civel,Ingresso e Exclusao dos Socios na Sociedade,1ª Vara Civel - Foro de Barueri,01/06/2017 as 10:58 - Livre,2017/001298,NA,NA,NA,1007683-71.2017.8.26.0068 Extinto | (Tramitacao prioritaria),NA,TRUE,Dissolucao Parcial de Sociedade,01/06/2017 as 10:58 - Livre | 1ª Vara Civel - Foro de Barueri,BRUNO PAES STRAFORINI,NA,NA,NA,"R$ 75.000,00",NA,NA,Apuracao de haveres,NA,NA,NA,NA
1007692-82.2018.8.26.0008,Extinto,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,21/06/2018 as 19:23 - Livre,2018/000482,NA,NA,NA,1007692-82.2018.8.26.0008 Extinto,NA,TRUE,Dissolucao Parcial de Sociedade,21/06/2018 as 19:23 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 5.000,00",NA,NA,NA,NA,NA,NA,NA
1007704-14.2018.8.26.0100,Em grau de recurso,Civel,Apuracao de haveres,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,01/02/2018 as 17:13 - Livre,2018/000044,NA,NA,NA,1007704-14.2018.8.26.0100 Em grau de recurso,NA,FALSE,Dissolucao Parcial de Sociedade,01/02/2018 as 17:13 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 14.000,00",NA,NA,NA,NA,NA,NA,NA
1007735-34.2018.8.26.0100,Extinto,Civel,Apuracao de haveres,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,01/02/2018 as 18:00 - Livre,2018/000044,NA,NA,NA,1007735-34.2018.8.26.0100 Extinto,NA,TRUE,Dissolucao Parcial de Sociedade,01/02/2018 as 18:00 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 350.000,00",NA,NA,NA,NA,NA,NA,NA
1007740-56.2018.8.26.0100,Extinto,Civel,Dissolucao,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,16/02/2018 as 16:34 - Livre,2018/000071,NA,NA,NA,1007740-56.2018.8.26.0100 Extinto,NA,TRUE,Procedimento Comum Civel,16/02/2018 as 16:34 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 50.000,00",NA,NA,NA,NA,NA,NA,NA
1007747-54.2018.8.26.0001,Em grau de recurso,Civel,Marca,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,03/04/2018 as 09:53 - Livre,2018/000191,NA,NA,NA,1007747-54.2018.8.26.0001 Em grau de recurso,NA,FALSE,Procedimento Comum Civel,03/04/2018 as 09:53 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 50.000,00",NA,NA,"Indenizacao por Dano Material,Indenizacao por Dano Moral,Perdas e Danos",NA,NA,NA,NA
1007751-36.2019.8.26.0008,| (Tramitacao prioritaria),Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/06/2019 as 12:48 - Livre,2019/000614,NA,NA,NA,1007751-36.2019.8.26.0008 | (Tramitacao prioritaria),NA,TRUE,Dissolucao Parcial de Sociedade,27/06/2019 as 12:48 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 1.000,00",NA,NA,Apuracao de haveres,NA,NA,NA,NA
1007757-43.2019.8.26.0590,,Civel,Indenizacao por Dano Moral,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,28/05/2020 as 14:01 - Livre,2020/000454,NA,NA,NA,1007757-43.2019.8.26.0590,NA,TRUE,Procedimento Comum Civel,28/05/2020 as 14:01 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 39.920,00",NA,NA,Indenizacao por Dano Material,NA,NA,NA,NA
1007774-94.2019.8.26.0100,Extinto,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,01/02/2019 as 14:09 - Livre,2019/000073,NA,NA,NA,1007774-94.2019.8.26.0100 Extinto,NA,TRUE,Procedimento Comum Civel,01/02/2019 as 14:09 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 60.000,00",NA,NA,NA,NA,NA,NA,NA
1007784-26.2019.8.26.0008,,Civel,Responsabilidade dos socios e administradores,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,11/12/2019 as 16:19 - Livre,2019/001342,NA,NA,NA,1007784-26.2019.8.26.0008,NA,TRUE,Procedimento Comum Civel,11/12/2019 as 16:19 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 766.458,65",NA,NA,Indenizacao por Dano Moral,NA,NA,NA,NA
1007792-87.2020.8.26.0001,,Civel,Ingresso e Exclusao dos Socios na Sociedade,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,09/04/2020 as 17:21 - Livre,2020/000312,NA,NA,NA,1007792-87.2020.8.26.0001,NA,TRUE,Dissolucao Parcial de Sociedade,09/04/2020 as 17:21 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 3.600,00",NA,NA,NA,NA,NA,NA,NA
1007809-46.2018.8.26.0405,Extinto,Civel,Clausulas Abusivas,4ª Vara Civel - Foro de Osasco,12/12/2018 as 15:52 - Direcionada,2018/002449,NA,NA,NA,1007809-46.2018.8.26.0405 Extinto,NA,TRUE,Procedimento Comum Civel,12/12/2018 as 15:52 - Direcionada | 4ª Vara Civel - Foro de Osasco,MARIANA HORTA GREENHALGH,NA,NA,NA,"R$ 50.000,00",NA,NA,Rescisao / Resolucao,NA,NA,NA,NA
1007828-45.2019.8.26.0008,Extinto,Civel,Transferencia de cotas,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,17/07/2019 as 13:07 - Livre,2019/000703,NA,NA,NA,1007828-45.2019.8.26.0008 Extinto,NA,TRUE,Procedimento Comum Civel,17/07/2019 as 13:07 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 5.000,00",NA,NA,NA,NA,NA,NA,NA
1007829-55.2018.8.26.0011,Em grau de recurso,Civel,Apuracao de haveres,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,04/08/2018 as 11:46 - Livre,2018/000608,NA,NA,NA,1007829-55.2018.8.26.0011 Em grau de recurso,NA,FALSE,Dissolucao Parcial de Sociedade,04/08/2018 as 11:46 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 2.500,00",NA,NA,Ingresso e Exclusao dos Socios na Sociedade,NA,NA,NA,NA
1007829-76.2018.8.26.0004,Suspenso,Civel,Ingresso e Exclusao dos Socios na Sociedade,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,19/07/2018 as 13:10 - Livre,2018/000552,NA,NA,NA,1007829-76.2018.8.26.0004 Suspenso,NA,TRUE,Dissolucao Parcial de Sociedade,19/07/2018 as 13:10 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 500,00",NA,NA,NA,NA,NA,NA,NA
1007829-85.2018.8.26.0001,,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,04/05/2018 as 09:19 - Livre,2018/000320,NA,NA,NA,1007829-85.2018.8.26.0001,NA,TRUE,Dissolucao Parcial de Sociedade,04/05/2018 as 09:19 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 5.000,00",NA,NA,NA,NA,NA,NA,NA
1007838-07.2014.8.26.0286,Em grau de recurso,Civel,Propriedade Intelectual / Industrial,2ª Vara Civel - Foro de Itu,27/11/2014 as 18:18 - Livre,2014/001716,NA,NA,NA,1007838-07.2014.8.26.0286 Em grau de recurso,NA,FALSE,Procedimento Comum Civel,27/11/2014 as 18:18 - Livre | 2ª Vara Civel - Foro de Itu,Karla Peregrino Sotilo,NA,NA,NA,"R$ 100.000,00",NA,NA,Marca,NA,NA,NA,NA
1007857-60.2017.8.26.0010,Suspenso,Civel,Apuracao de haveres,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,05/03/2018 as 09:46 - Livre,2018/000116,NA,NA,NA,1007857-60.2017.8.26.0010 Suspenso,NA,TRUE,Dissolucao Parcial de Sociedade,05/03/2018 as 09:46 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 20.000,00",NA,NA,NA,NA,NA,NA,NA
1007880-32.2019.8.26.0011,,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,05/08/2019 as 11:44 - Livre,2019/000748,NA,NA,NA,1007880-32.2019.8.26.0011,NA,TRUE,Dissolucao Parcial de Sociedade,05/08/2019 as 11:44 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 13.265,00",NA,NA,Dissolucao,NA,NA,NA,NA
1007882-36.2018.8.26.0011,Extinto,Civel,Dissolucao,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,28/08/2018 as 18:37 - Livre,2018/000697,NA,NA,NA,1007882-36.2018.8.26.0011 Extinto,NA,TRUE,Procedimento Comum Civel,28/08/2018 as 18:37 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 68.761,48",NA,NA,NA,NA,NA,NA,NA
1007897-29.2018.8.26.0003,Extinto,Civel,Marca,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,04/06/2018 as 09:35 - Livre,2018/000405,NA,NA,NA,1007897-29.2018.8.26.0003 Extinto,NA,TRUE,Procedimento Comum Civel,04/06/2018 as 09:35 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1007897-58.2020.8.26.0100,,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,30/01/2020 as 18:08 - Livre,2020/000079,NA,NA,NA,1007897-58.2020.8.26.0100,NA,TRUE,Dissolucao Parcial de Sociedade,30/01/2020 as 18:08 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1007902-51.2018.8.26.0003,| (Tramitacao prioritaria),Civel,Patente,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,21/05/2018 as 10:15 - Livre,2018/000355,NA,NA,NA,1007902-51.2018.8.26.0003 | (Tramitacao prioritaria),NA,TRUE,Procedimento Comum Civel,21/05/2018 as 10:15 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1007909-48.2015.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Sucessoes,12ª Vara da Familia e Sucessoes - Foro Central Civel,29/01/2015 as 17:17 - Livre,2015/000100,NA,NA,NA,1007909-48.2015.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Inventario,29/01/2015 as 17:17 - Livre | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 367.662,00",NA,NA,NA,NA,NA,NA,NA
1007910-57.2020.8.26.0100,,Civel,Tutela de Urgencia,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,30/01/2020 as 18:00 - Livre,2020/000078,NA,NA,NA,1007910-57.2020.8.26.0100,NA,TRUE,Dissolucao Parcial de Sociedade,30/01/2020 as 18:00 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 300.000,00",NA,NA,NA,NA,NA,NA,NA
1007929-63.2020.8.26.0100,| (Tramitacao prioritaria),Civel,Direito de Imagem,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,04/02/2020 as 13:51 - Livre,2020/000089,NA,NA,NA,1007929-63.2020.8.26.0100 | (Tramitacao prioritaria),NA,TRUE,Procedimento Comum Civel,04/02/2020 as 13:51 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 10.000,00",NA,NA,NA,NA,NA,NA,NA
1007931-35.2018.8.26.0704,Em grau de recurso,Civel,Responsabilidade dos socios e administradores,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,07/05/2019 as 12:24 - Livre,2019/000419,NA,NA,NA,1007931-35.2018.8.26.0704 Em grau de recurso,NA,FALSE,Procedimento Comum Civel,07/05/2019 as 12:24 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1007989-75.2016.8.26.0100,,Civel,Recuperacao judicial e Falencia,2ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,29/01/2016 as 00:20 - Livre,2016/000049,NA,NA,NA,1007989-75.2016.8.26.0100,NA,TRUE,Recuperacao Judicial,29/01/2016 as 00:20 - Livre | 2ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,MARCELO BARBOSA SACRAMONE,NA,NA,NA,"R$ 513.254.150,00",NA,NA,NA,NA,NA,NA,NA
1007993-73.2020.8.26.0100,| (Tramitacao prioritaria),Civel,Liminar,42ª Vara Civel - Foro Central Civel,12/02/2020 as 11:31 - Livre,2020/000211,NA,NA,NA,1007993-73.2020.8.26.0100 | (Tramitacao prioritaria),NA,TRUE,Tutela Cautelar Antecedente,12/02/2020 as 11:31 - Livre | 42ª Vara Civel - Foro Central Civel,RENATA MARTINS DE CARVALHO,NA,NA,NA,"R$ 6.070,07",NA,NA,NA,NA,NA,NA,NA
1008017-09.2017.8.26.0100,,Civel,Recuperacao judicial e Falencia,1ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,01/02/2017 as 06:02 - Livre,2017/000077,NA,NA,NA,1008017-09.2017.8.26.0100,NA,TRUE,Recuperacao Judicial,01/02/2017 as 06:02 - Livre | 1ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,JOAO DE OLIVEIRA RODRIGUES FILHO,NA,NA,NA,"R$ 62.579.196,39",NA,NA,NA,NA,NA,NA,NA
1008020-90.2019.8.26.0100,,Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,01/02/2019 as 19:14 - Dependencia (0005334-49.2004.8.26.0010),2019/000086,NA,NA,NA,1008020-90.2019.8.26.0100,NA,FALSE,Habilitacao de Credito,01/02/2019 as 19:14 - Dependencia (0005334-49.2004.8.26.0010) | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,19/03/2020 00:00 - Prazo 02,NA,NA,"R$ 1.099.567,30",NA,NA,NA,0005334-49.2004.8.26.0010,NA,NA,NA
1008021-41.2020.8.26.0100,Extinto,Civel,Apuracao de haveres,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,31/01/2020 as 02:01 - Livre,2020/000081,NA,NA,NA,1008021-41.2020.8.26.0100 Extinto,NA,TRUE,Dissolucao Parcial de Sociedade,31/01/2020 as 02:01 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 17.500,00",NA,NA,Tutela de Urgencia,NA,NA,NA,NA
1008026-65.2018.8.26.0704,Em grau de recurso,Civel,Franquia,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,11/10/2019 as 18:49 - Livre,2019/001109,NA,NA,NA,1008026-65.2018.8.26.0704 Em grau de recurso,NA,FALSE,Procedimento Comum Civel,11/10/2019 as 18:49 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 120.000,00",NA,NA,Prestacao de Servicos,NA,NA,NA,NA
1008049-79.2015.8.26.0004,Extinto,Civel,Especies de Contratos,4ª Vara Civel - Foro Regional IV - Lapa,09/11/2018 as 09:16 - Direcionada,2018/002077,NA,NA,NA,1008049-79.2015.8.26.0004 Extinto,NA,TRUE,Procedimento Comum Civel,09/11/2018 as 09:16 - Direcionada | 4ª Vara Civel - Foro Regional IV - Lapa,Renato Guanaes Simoes Thomsen,NA,NA,NA,"R$ 23.202,72",NA,NA,Prestacao de Servicos,NA,NA,NA,NA
1008051-92.2019.8.26.0009,,Civel,Dissolucao,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,30/08/2019 as 16:49 - Livre,2019/000852,NA,NA,NA,1008051-92.2019.8.26.0009,NA,TRUE,Procedimento Comum Civel,30/08/2019 as 16:49 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1008098-84.2019.8.26.0100,,Civel,Responsabilidade dos socios e administradores,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,08/07/2020 as 18:22 - Livre,2020/000664,NA,NA,NA,1008098-84.2019.8.26.0100,NA,TRUE,Procedimento Comum Civel,08/07/2020 as 18:22 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 453.752,01",NA,NA,Indenizacao por Dano Moral,NA,NA,NA,NA
1008112-87.2018.8.26.0008,Extinto,Civel,Dissolucao,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,24/07/2018 as 18:38 - Livre,2018/000561,NA,NA,NA,1008112-87.2018.8.26.0008 Extinto,NA,TRUE,Procedimento Comum Civel,24/07/2018 as 18:38 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 5.000,00",NA,NA,NA,NA,NA,NA,NA
1008141-21.2019.8.26.0100,,Civel,Transferencia de cotas,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,03/02/2019 as 13:07 - Livre,2019/000079,NA,NA,NA,1008141-21.2019.8.26.0100,NA,TRUE,Procedimento Comum Civel,03/02/2019 as 13:07 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 62.414.628,32",NA,NA,Responsabilidade dos socios e administradores,NA,NA,NA,NA
1008141-68.2017.8.26.0010,Extinto,Civel,Perdas e Danos,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/03/2018 as 10:06 - Livre,2018/000178,NA,NA,NA,1008141-68.2017.8.26.0010 Extinto,NA,TRUE,Procedimento Comum Civel,27/03/2018 as 10:06 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 100.000,00",NA,NA,Praticas Abusivas,NA,NA,NA,NA
1008143-56.2018.8.26.0704,,Civel,Responsabilidade dos socios e administradores,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,02/07/2020 as 13:55 - Livre,2020/000633,NA,NA,NA,1008143-56.2018.8.26.0704,NA,TRUE,Procedimento Comum Civel,02/07/2020 as 13:55 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 1.000,00",NA,NA,"Defeito, nulidade ou anulacao",NA,NA,NA,NA
1008170-71.2019.8.26.0100,,Civel,Franquia,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,04/02/2019 as 09:07 - Dependencia (1118753-60.2018.8.26.0100),2019/000081,NA,NA,NA,1008170-71.2019.8.26.0100,NA,FALSE,Procedimento Comum Civel,04/02/2019 as 09:07 - Dependencia (1118753-60.2018.8.26.0100) | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 33.000,00",NA,NA,NA,NA,NA,NA,1118753-60.2018.8.26.0100
1008181-66.2020.8.26.0100,,Civel,Protesto Indevido de Titulo,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,03/03/2020 as 13:20 - Livre,2020/000188,NA,NA,NA,1008181-66.2020.8.26.0100,NA,TRUE,Procedimento Comum Civel,03/03/2020 as 13:20 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 400.000,00",NA,NA,Titulos de Credito,NA,NA,NA,NA
1008187-10.2019.8.26.0003,,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,16/05/2019 as 16:20 - Livre,2019/000463,NA,NA,NA,1008187-10.2019.8.26.0003,NA,TRUE,Dissolucao Parcial de Sociedade,16/05/2019 as 16:20 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 5.000,00",NA,NA,Apuracao de haveres,NA,NA,NA,NA
1008217-79.2018.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Propriedade,12ª Vara da Familia e Sucessoes - Foro Central Civel,07/02/2018 as 13:13 - Livre,2018/000100,NA,NA,NA,1008217-79.2018.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Outros procedimentos de jurisdicao voluntaria,07/02/2018 as 13:13 - Livre | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 10.000,00",NA,NA,NA,NA,NA,NA,NA
1008223-20.2018.8.26.0704,,Civel,Rescisao do contrato e devolucao do dinheiro,2ª Vara Civel - Foro Regional XV - Butanta,04/06/2020 as 10:58 - Direcionada,2020/000719,NA,NA,NA,1008223-20.2018.8.26.0704,NA,TRUE,Procedimento Comum Civel,04/06/2020 as 10:58 - Direcionada | 2ª Vara Civel - Foro Regional XV - Butanta,Monica Lima Pereira,NA,NA,NA,"R$ 80.349,00",0016110-79.2020.8.26.0000,NA,NA,NA,NA,NA,NA
1008242-43.2019.8.26.0008,,Civel,Transferencia de cotas,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,07/08/2019 as 14:25 - Livre,2019/000763,NA,NA,NA,1008242-43.2019.8.26.0008,NA,TRUE,Procedimento Comum Civel,07/08/2019 as 14:25 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 600.000,00",NA,NA,Perdas e Danos,NA,NA,NA,NA
1008243-49.2019.8.26.0001,Extinto | (Tramitacao prioritaria),Civel,Indenizacao por Dano Material,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,13/04/2019 as 12:15 - Livre,2019/000344,NA,NA,NA,1008243-49.2019.8.26.0001 Extinto | (Tramitacao prioritaria),NA,TRUE,Procedimento Comum Civel,13/04/2019 as 12:15 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 10.000,00",NA,NA,NA,NA,NA,NA,NA
