tipo_andamento,classe,num_processo,link,relator,data_autuacao,data_baixa,meio_processo,grupo_origem,assunto_completo,com_pedido_vista,merito_pendente,ramo_direito,em_tramitacao,qtd_processos
recebido,Inq,3652,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4398658,-,25/04/2013,13/09/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || DESOBEDIÊNCIA À DETERMINAÇÕES DA JUSTIÇA ELEITORAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3654,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4402215,-,02/05/2013,17/09/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || USO DE DOCUMENTO FALSO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3655,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4402490,-,02/05/2013,16/05/2016,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3657,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4405047,-,08/05/2013,26/02/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE2 - DIREITO PROCESSUAL PENAL || JURISDIÇÃO E COMPETÊNCIA",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3658,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4405703,-,09/05/2013,13/10/2015,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,Não,Não,DIREITO PROCESSUAL PENAL,Não,1
recebido,Inq,3660,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4406709,-,10/05/2013,23/09/2013,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO2 - DIREITO PENAL || CRIMES CONTRA A PAZ PÚBLICA || QUADRILHA OU BANDO3 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE ""LAVAGEM"" OU OCULTAÇÃO DE BENS, DIREITOS OU VALORES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3661,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4406708,-,10/05/2013,11/06/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3662,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4407532,-,13/05/2013,06/09/2013,Físico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA O PATRIMÔNIO || ESTELIONATO2 - DIREITO PENAL || CRIMES CONTRA A PAZ PÚBLICA || QUADRILHA OU BANDO3 - DIREITO PENAL || CRIMES CONTRA A ADMINISTRAÇÃO DA JUSTIÇA || FALSO TESTEMUNHO OU FALSA PERÍCIA",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3663,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4407930,-,14/05/2013,01/07/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || DESOBEDIÊNCIA À DETERMINAÇÕES DA JUSTIÇA ELEITORAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3664,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408094,-,14/05/2013,13/10/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3665,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408096,-,14/05/2013,23/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3666,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408097,-,14/05/2013,26/02/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO2 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || CONCUSSÃO",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3667,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408108,-,14/05/2013,08/04/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3668,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408140,-,14/05/2013,16/05/2016,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3669,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408163,-,14/05/2013,20/02/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3670,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408259,-,14/05/2013,11/02/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA O PATRIMÔNIO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3671,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408264,-,14/05/2013,21/06/2018,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3672,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4408263,-,14/05/2013,27/11/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA A HONRA || CALÚNIA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3674,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4410971,-,20/05/2013,02/10/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3675,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4413822,-,24/05/2013,11/10/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3676,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4414292,-,27/05/2013,17/11/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3678,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4414404,-,27/05/2013,15/06/2018,Físico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA O PATRIMÔNIO2 - DIREITO PROCESSUAL PENAL || JURISDIÇÃO E COMPETÊNCIA",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3679,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4417296,-,03/06/2013,25/10/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3680,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4417319,-,03/06/2013,10/03/2016,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3681,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4417523,-,03/06/2013,29/10/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3682,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4418426,-,04/06/2013,26/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || EMPREGO IRREGULAR DE VERBAS OU RENDAS PÚBLICAS,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3683,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4421412,-,10/06/2013,05/12/2013,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL || QUEBRA DO SIGILO TELEFÔNICO,Não,Não,DIREITO PROCESSUAL PENAL,Não,1
recebido,Inq,3684,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4421411,-,10/06/2013,24/10/2013,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,Não,Não,DIREITO PROCESSUAL PENAL,Não,1
recebido,Inq,3685,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4422772,-,12/06/2013,17/10/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || DESOBEDIÊNCIA À DETERMINAÇÕES DA JUSTIÇA ELEITORAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3686,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4428456,-,24/06/2013,24/08/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA A ORGANIZAÇÃO DO TRABALHO || FRUSTRAÇÃO DE DIREITOS ASSEGURADOS POR LEI TRABALHISTA2 - DIREITO PENAL || CRIMES CONTRA A LIBERDADE PESSOAL || REDUÇÃO A CONDIÇÃO ANÁLOGA À DE ESCRAVO",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3687,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4430638,-,27/06/2013,24/10/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL || DESACATO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3689,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4431590,-,28/06/2013,27/08/2014,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3691,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439368,-,24/07/2013,24/02/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3693,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439367,-,24/07/2013,19/11/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || FALSIDADE IDEOLÓGICA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3694,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439372,-,24/07/2013,25/05/2017,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3695,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439366,-,24/07/2013,19/11/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || FALSO ELEITORAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3696,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439365,-,24/07/2013,09/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3697,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439364,-,24/07/2013,28/06/2018,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA A ORDEM TRIBUTÁRIA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3698,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439363,-,24/07/2013,31/10/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3700,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439359,-,24/07/2013,22/03/2017,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3701,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439361,-,24/07/2013,04/12/2020,Eletrônico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || FALSIDADE IDEOLÓGICA 2 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3702,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439362,-,24/07/2013,15/09/2014,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3703,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439374,-,24/07/2013,18/11/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || DESOBEDIÊNCIA À DETERMINAÇÕES DA JUSTIÇA ELEITORAL,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3704,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439523,-,25/07/2013,-,Eletrônico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,Não,Não,DIREITO PENAL,Sim,1
recebido,Inq,3706,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439522,-,25/07/2013,09/06/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES RESULTANTE DE PRECONCEITO DE RAÇA OU DE COR,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3707,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439521,-,25/07/2013,06/11/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3708,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439519,-,25/07/2013,30/10/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3709,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4439806,-,26/07/2013,13/02/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3712,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4440483,-,29/07/2013,06/04/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES3 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || USO DE DOCUMENTO FALSO 4 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || FALSIFICAÇÃO DE DOCUMENTO PARTICULAR",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3713,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4440450,-,29/07/2013,17/04/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA A VIDA || HOMICÍDIO QUALIFICADO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3714,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4440814,-,30/07/2013,03/11/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA A LIBERDADE PESSOAL || AMEAÇA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3715,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4440812,-,30/07/2013,22/06/2016,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA A HONRA || DIFAMAÇÃO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3716,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441163,-,31/07/2013,12/03/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA O PATRIMÔNIO || FRAUDE À EXECUÇÃO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3717,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441166,-,31/07/2013,25/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || BOCA DE URNA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3719,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441185,-,31/07/2013,12/11/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3720,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441151,-,31/07/2013,09/06/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3721,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441161,-,31/07/2013,12/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || CORRUPÇÃO PASSIVA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3722,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441190,-,31/07/2013,19/02/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || ADVOCACIA ADMINISTRATIVA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3723,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441603,-,01/08/2013,02/03/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL || CORRUPÇÃO ATIVA 2 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3724,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441598,-,01/08/2013,24/02/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3725,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441592,-,01/08/2013,12/02/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3726,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441759,-,01/08/2013,24/10/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE ""LAVAGEM"" OU OCULTAÇÃO DE BENS, DIREITOS OU VALORES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3727,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441609,-,01/08/2013,28/03/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3729,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441785,-,01/08/2013,11/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES CONTRA A ADMINISTRAÇÃO DA JUSTIÇA || DENUNCIAÇÃO CALUNIOSA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3730,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441787,-,01/08/2013,09/03/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE ""LAVAGEM"" OU OCULTAÇÃO DE BENS, DIREITOS OU VALORES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3731,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441567,-,01/08/2013,19/04/2016,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3732,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441531,-,01/08/2013,11/04/2016,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL || TRÁFICO DE INFLUÊNCIA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3733,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441929,-,01/08/2013,17/06/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3734,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4441939,-,01/08/2013,17/03/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3735,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4442367,-,02/08/2013,06/03/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3736,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4442812,-,05/08/2013,14/11/2014,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3737,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4443701,-,06/08/2013,06/11/2013,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3739,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4446910,-,13/08/2013,26/02/2015,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3740,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4447257,-,13/08/2013,22/11/2013,Físico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || FALSIDADE IDEOLÓGICA 2 - DIREITO PENAL || CRIMES CONTRA A ADMINISTRAÇÃO DA JUSTIÇA || EXERCÍCIO ARBITRÁRIO OU ABUSO DE PODER",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3741,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4447255,-,13/08/2013,27/05/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA A LIBERDADE PESSOAL || AMEAÇA 2 - DIREITO PENAL || CRIMES CONTRA A HONRA || DIFAMAÇÃO",Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3742,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4447748,-,14/08/2013,09/11/2016,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO || CRIMES CONTRA A FLORA,Não,Não,DIREITO PENAL,Não,1
recebido,Inq,3743,https://portal.stf.jus.br/processos/detalhe.asp?incidente=4447779,-,14/08/2013,19/08/2015,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",Não,Não,DIREITO PENAL,Não,1
